filename,period,style,multi_motif,motif_subject,artifact_source,cropped_from,source_url
vlhd-tds-013_crop_7.jpg,Co-Dai,line_art,false,Bắc Bộ,"Kiểu Dáng Và Hoa Văn Trang Trí Đồ Gốm Vùng Nguyên Vùng Trung Du Bắc Bộ – Nguyễn Quang Hưng, Luận Án Tiến Sĩ Ngành Nghệ Thuật, 2022.",vlhd-tds-013.jpg,https://hoavandaiviet.vn/product/vlhd-tds-013/
vlhd-tds-013_crop_8.jpg,Co-Dai,line_art,false,Bắc Bộ,"Kiểu Dáng Và Hoa Văn Trang Trí Đồ Gốm Vùng Nguyên Vùng Trung Du Bắc Bộ – Nguyễn Quang Hưng, Luận Án Tiến Sĩ Ngành Nghệ Thuật, 2022.",vlhd-tds-013.jpg,https://hoavandaiviet.vn/product/vlhd-tds-013/
vlhd-tds-014.jpg,Co-Dai,line_art,true,Gò Bông – Xóm Rền,"Người Phùng Nguyên Và Đối Xứng – Hà Văn Tấn. Tạp chí khảo cổ học số 3-4, 1969.",,https://hoavandaiviet.vn/product/vlhd-tds-014/
vlhd-tds-014_crop_1.jpg,Co-Dai,line_art,false,Gò Bông – Xóm Rền,"Người Phùng Nguyên Và Đối Xứng – Hà Văn Tấn. Tạp chí khảo cổ học số 3-4, 1969.",vlhd-tds-014.jpg,https://hoavandaiviet.vn/product/vlhd-tds-014/
vlhd-tds-014_crop_2.jpg,Co-Dai,line_art,false,Gò Bông – Xóm Rền,"Người Phùng Nguyên Và Đối Xứng – Hà Văn Tấn. Tạp chí khảo cổ học số 3-4, 1969.",vlhd-tds-014.jpg,https://hoavandaiviet.vn/product/vlhd-tds-014/
vlhd-tds-014_crop_3.jpg,Co-Dai,line_art,false,Gò Bông – Xóm Rền,"Người Phùng Nguyên Và Đối Xứng – Hà Văn Tấn. Tạp chí khảo cổ học số 3-4, 1969.",vlhd-tds-014.jpg,https://hoavandaiviet.vn/product/vlhd-tds-014/
vlhd-tds-014_crop_4.jpg,Co-Dai,line_art,false,Gò Bông – Xóm Rền,"Người Phùng Nguyên Và Đối Xứng – Hà Văn Tấn. Tạp chí khảo cổ học số 3-4, 1969.",vlhd-tds-014.jpg,https://hoavandaiviet.vn/product/vlhd-tds-014/
vlhd-tds-014_crop_5.jpg,Co-Dai,line_art,false,Gò Bông – Xóm Rền,"Người Phùng Nguyên Và Đối Xứng – Hà Văn Tấn. Tạp chí khảo cổ học số 3-4, 1969.",vlhd-tds-014.jpg,https://hoavandaiviet.vn/product/vlhd-tds-014/
vlhd-tds-014_crop_6.jpg,Co-Dai,line_art,false,Gò Bông – Xóm Rền,"Người Phùng Nguyên Và Đối Xứng – Hà Văn Tấn. Tạp chí khảo cổ học số 3-4, 1969.",vlhd-tds-014.jpg,https://hoavandaiviet.vn/product/vlhd-tds-014/
vlhd-tds-014_crop_7.jpg,Co-Dai,line_art,false,Gò Bông – Xóm Rền,"Người Phùng Nguyên Và Đối Xứng – Hà Văn Tấn. Tạp chí khảo cổ học số 3-4, 1969.",vlhd-tds-014.jpg,https://hoavandaiviet.vn/product/vlhd-tds-014/
vlhd-tds-015.jpg,Co-Dai,line_art,true,Phùng Nguyên,"Người Phùng Nguyên Và Đối Xứng – Hà Văn Tấn. Tạp chí khảo cổ học số 3-4, 1969.",,https://hoavandaiviet.vn/product/vlhd-tds-015/
vlhd-tds-015_crop_1.jpg,Co-Dai,line_art,false,Phùng Nguyên,"Người Phùng Nguyên Và Đối Xứng – Hà Văn Tấn. Tạp chí khảo cổ học số 3-4, 1969.",vlhd-tds-015.jpg,https://hoavandaiviet.vn/product/vlhd-tds-015/
vlhd-tds-017.jpg,Co-Dai,line_art,false,Bắc Bộ,"Kiểu Dáng Và Hoa Văn Trang Trí Đồ Gốm Vùng Nguyên Vùng Trung Du Bắc Bộ – Nguyễn Quang Hưng, Luận Án Tiến Sĩ Ngành Nghệ Thuật, 2022.",,https://hoavandaiviet.vn/product/vlhd-tds-017/
vlhd-tds-018.jpg,Co-Dai,line_art,false,Bắc Bộ,Từ Gốm Phùng Nguyên Đến Trống Đồng – Hà Văn Tấn. Tạp chí khảo cổ học số 13 – 1974.,,https://hoavandaiviet.vn/product/vlhd-tds-018/
vlhd-tds-019.jpg,Co-Dai,line_art,true,Bắc Bộ,Từ Gốm Phùng Nguyên Đến Trống Đồng – Hà Văn Tấn. Tạp chí khảo cổ học số 13 – 1974.,,https://hoavandaiviet.vn/product/vlhd-tds-019/
vlhd-tds-019_crop_1.jpg,Co-Dai,line_art,false,Bắc Bộ,Từ Gốm Phùng Nguyên Đến Trống Đồng – Hà Văn Tấn. Tạp chí khảo cổ học số 13 – 1974.,vlhd-tds-019.jpg,https://hoavandaiviet.vn/product/vlhd-tds-019/
vlhd-tds-019_crop_2.jpg,Co-Dai,line_art,false,Bắc Bộ,Từ Gốm Phùng Nguyên Đến Trống Đồng – Hà Văn Tấn. Tạp chí khảo cổ học số 13 – 1974.,vlhd-tds-019.jpg,https://hoavandaiviet.vn/product/vlhd-tds-019/
vlhd-tds-020.jpg,Co-Dai,line_art,true,Bắc Bộ,Từ Gốm Phùng Nguyên Đến Trống Đồng – Hà Văn Tấn. Tạp chí khảo cổ học số 13 – 1974.,,https://hoavandaiviet.vn/product/vlhd-tds-020/
vlhd-tds-020_crop_1.jpg,Co-Dai,line_art,false,Bắc Bộ,Từ Gốm Phùng Nguyên Đến Trống Đồng – Hà Văn Tấn. Tạp chí khảo cổ học số 13 – 1974.,vlhd-tds-020.jpg,https://hoavandaiviet.vn/product/vlhd-tds-020/
vlhd-tds-020_crop_2.jpg,Co-Dai,line_art,false,Bắc Bộ,Từ Gốm Phùng Nguyên Đến Trống Đồng – Hà Văn Tấn. Tạp chí khảo cổ học số 13 – 1974.,vlhd-tds-020.jpg,https://hoavandaiviet.vn/product/vlhd-tds-020/
vlhd-tds-020_crop_3.jpg,Co-Dai,line_art,false,Bắc Bộ,Từ Gốm Phùng Nguyên Đến Trống Đồng – Hà Văn Tấn. Tạp chí khảo cổ học số 13 – 1974.,vlhd-tds-020.jpg,https://hoavandaiviet.vn/product/vlhd-tds-020/
vlhd-tds-020_crop_4.jpg,Co-Dai,line_art,false,Bắc Bộ,Từ Gốm Phùng Nguyên Đến Trống Đồng – Hà Văn Tấn. Tạp chí khảo cổ học số 13 – 1974.,vlhd-tds-020.jpg,https://hoavandaiviet.vn/product/vlhd-tds-020/
vlhd-tds-021.jpg,Co-Dai,line_art,false,Xóm Rền – Phú Thọ,"Xóm Rền – Di tích khảo cổ đặc biệt quan trọng – Hán Văn Khẩn. Nhà xuất bản Đại học Quốc gia Hà Nội, 2009.",,https://hoavandaiviet.vn/product/vlhd-tds-021/
vlhd-tds-023.jpg,Co-Dai,line_art,false,Bắc Bộ,"Văn hóa Phùng Nguyên – Hán Văn Khẩn. Nhà xuất bản Đại học Quốc gia Hà Nội, 2005.",,https://hoavandaiviet.vn/product/vlhd-tds-023/
vlhd-tds-024.jpg,Co-Dai,line_art,true,Hoa Lộc – Thanh Hóa,"Đồ gốm văn hóa Phùng Nguyên – Bùi Thị Thu Phương. Nhà xuất bản chính trị Quốc gia, 2015.",,https://hoavandaiviet.vn/product/vlhd-tds-024/
vlhd-tds-024_crop_1.jpg,Co-Dai,line_art,false,Hoa Lộc – Thanh Hóa,"Đồ gốm văn hóa Phùng Nguyên – Bùi Thị Thu Phương. Nhà xuất bản chính trị Quốc gia, 2015.",vlhd-tds-024.jpg,https://hoavandaiviet.vn/product/vlhd-tds-024/
vlhd-tds-025.jpg,Co-Dai,line_art,true,Hoa Lộc – Thanh Hóa,"Đồ gốm văn hóa Phùng Nguyên – Bùi Thị Thu Phương. Nhà xuất bản chính trị Quốc gia, 2015.",,https://hoavandaiviet.vn/product/vlhd-tds-025/
vlhd-tds-025_crop_1.jpg,Co-Dai,line_art,false,Hoa Lộc – Thanh Hóa,"Đồ gốm văn hóa Phùng Nguyên – Bùi Thị Thu Phương. Nhà xuất bản chính trị Quốc gia, 2015.",vlhd-tds-025.jpg,https://hoavandaiviet.vn/product/vlhd-tds-025/
vlhd-tds-025_crop_2.jpg,Co-Dai,line_art,false,Hoa Lộc – Thanh Hóa,"Đồ gốm văn hóa Phùng Nguyên – Bùi Thị Thu Phương. Nhà xuất bản chính trị Quốc gia, 2015.",vlhd-tds-025.jpg,https://hoavandaiviet.vn/product/vlhd-tds-025/
vlhd-tds-025_crop_3.jpg,Co-Dai,line_art,false,Hoa Lộc – Thanh Hóa,"Đồ gốm văn hóa Phùng Nguyên – Bùi Thị Thu Phương. Nhà xuất bản chính trị Quốc gia, 2015.",vlhd-tds-025.jpg,https://hoavandaiviet.vn/product/vlhd-tds-025/
vlhd-tds-025_crop_4.jpg,Co-Dai,line_art,false,Hoa Lộc – Thanh Hóa,"Đồ gốm văn hóa Phùng Nguyên – Bùi Thị Thu Phương. Nhà xuất bản chính trị Quốc gia, 2015.",vlhd-tds-025.jpg,https://hoavandaiviet.vn/product/vlhd-tds-025/
vlhd-tds-026.jpg,Co-Dai,line_art,true,Hoa Lộc – Thanh Hóa,Di Chỉ Mán Bạc Và Mối Quan Hệ Của Nó Qua Tài Liệu Gốm – Trịnh Hoàng Hiệp – Hà Văn Phùng. Tạp chí Khảo cổ học số 6 – 2004.,,https://hoavandaiviet.vn/product/vlhd-tds-026/
vlhd-tds-026_crop_1.jpg,Co-Dai,line_art,false,Hoa Lộc – Thanh Hóa,Di Chỉ Mán Bạc Và Mối Quan Hệ Của Nó Qua Tài Liệu Gốm – Trịnh Hoàng Hiệp – Hà Văn Phùng. Tạp chí Khảo cổ học số 6 – 2004.,vlhd-tds-026.jpg,https://hoavandaiviet.vn/product/vlhd-tds-026/
vlhd-tds-027.jpg,Co-Dai,line_art,true,Hoa Lộc – Thanh Hóa,Di Chỉ Mán Bạc Và Mối Quan Hệ Của Nó Qua Tài Liệu Gốm – Trịnh Hoàng Hiệp – Hà Văn Phùng. Tạp chí Khảo cổ học số 6 – 2004.,,https://hoavandaiviet.vn/product/vlhd-tds-027/
vlhd-tds-027_crop_1.jpg,Co-Dai,line_art,false,Hoa Lộc – Thanh Hóa,Di Chỉ Mán Bạc Và Mối Quan Hệ Của Nó Qua Tài Liệu Gốm – Trịnh Hoàng Hiệp – Hà Văn Phùng. Tạp chí Khảo cổ học số 6 – 2004.,vlhd-tds-027.jpg,https://hoavandaiviet.vn/product/vlhd-tds-027/
vlhd-tds-027_crop_2.jpg,Co-Dai,line_art,false,Hoa Lộc – Thanh Hóa,Di Chỉ Mán Bạc Và Mối Quan Hệ Của Nó Qua Tài Liệu Gốm – Trịnh Hoàng Hiệp – Hà Văn Phùng. Tạp chí Khảo cổ học số 6 – 2004.,vlhd-tds-027.jpg,https://hoavandaiviet.vn/product/vlhd-tds-027/
vlhd-tds-028.jpg,Co-Dai,line_art,false,Hoa Lộc – Thanh Hóa,"Nghiên cứu văn hóa khảo cổ Việt Nam sơ khai 越南早期考古学文化研究 – Peng Changlin. Nhà xuất bản Khoa học và Công nghệ Quảng Tây, 2018.",,https://hoavandaiviet.vn/product/vlhd-tds-028/
vlhd-tds-029.jpg,Co-Dai,line_art,false,Hoa Lộc – Thanh Hóa,"Nghiên cứu văn hóa khảo cổ Việt Nam sơ khai 越南早期考古学文化研究 – Peng Changlin. Nhà xuất bản Khoa học và Công nghệ Quảng Tây, 2018.",,https://hoavandaiviet.vn/product/vlhd-tds-029/
vlhd-tds-030.jpg,Co-Dai,line_art,true,Hoa Lộc – Thanh Hóa,"Nghiên cứu văn hóa khảo cổ Việt Nam sơ khai 越南早期考古学文化研究 – Peng Changlin. Nhà xuất bản Khoa học và Công nghệ Quảng Tây, 2018.",,https://hoavandaiviet.vn/product/vlhd-tds-030/
vlhd-tds-030_crop_1.jpg,Co-Dai,line_art,false,Hoa Lộc – Thanh Hóa,"Nghiên cứu văn hóa khảo cổ Việt Nam sơ khai 越南早期考古学文化研究 – Peng Changlin. Nhà xuất bản Khoa học và Công nghệ Quảng Tây, 2018.",vlhd-tds-030.jpg,https://hoavandaiviet.vn/product/vlhd-tds-030/
vlhd-tds-030_crop_2.jpg,Co-Dai,line_art,false,Hoa Lộc – Thanh Hóa,"Nghiên cứu văn hóa khảo cổ Việt Nam sơ khai 越南早期考古学文化研究 – Peng Changlin. Nhà xuất bản Khoa học và Công nghệ Quảng Tây, 2018.",vlhd-tds-030.jpg,https://hoavandaiviet.vn/product/vlhd-tds-030/
vlhd-tds-030_crop_3.jpg,Co-Dai,line_art,false,Hoa Lộc – Thanh Hóa,"Nghiên cứu văn hóa khảo cổ Việt Nam sơ khai 越南早期考古学文化研究 – Peng Changlin. Nhà xuất bản Khoa học và Công nghệ Quảng Tây, 2018.",vlhd-tds-030.jpg,https://hoavandaiviet.vn/product/vlhd-tds-030/
vlhd-tds-030_crop_4.jpg,Co-Dai,line_art,false,Hoa Lộc – Thanh Hóa,"Nghiên cứu văn hóa khảo cổ Việt Nam sơ khai 越南早期考古学文化研究 – Peng Changlin. Nhà xuất bản Khoa học và Công nghệ Quảng Tây, 2018.",vlhd-tds-030.jpg,https://hoavandaiviet.vn/product/vlhd-tds-030/
vlhd-tds-031.jpg,Co-Dai,line_art,false,Hoa Lộc – Thanh Hóa,"Nghiên cứu văn hóa khảo cổ Việt Nam sơ khai 越南早期考古学文化研究 – Peng Changlin. Nhà xuất bản Khoa học và Công nghệ Quảng Tây, 2018.",,https://hoavandaiviet.vn/product/vlhd-tds-031/
vlhd-tds-032.jpg,Co-Dai,line_art,false,Hoa Lộc – Thanh Hóa,"Nghiên cứu văn hóa khảo cổ Việt Nam sơ khai 越南早期考古学文化研究 – Peng Changlin. Nhà xuất bản Khoa học và Công nghệ Quảng Tây, 2018.",,https://hoavandaiviet.vn/product/vlhd-tds-032/
vlhd-tds-033.jpg,Co-Dai,line_art,true,Hoa Lộc – Thanh Hóa,Di Chỉ Mán Bạc Và Mối Quan Hệ Của Nó Qua Tài Liệu Gốm – Trịnh Hoàng Hiệp – Hà Văn Phùng. Tạp chí Khảo cổ học số 6 – 2004.,,https://hoavandaiviet.vn/product/vlhd-tds-033/
vlhd-tds-033_crop_1.jpg,Co-Dai,line_art,false,Hoa Lộc – Thanh Hóa,Di Chỉ Mán Bạc Và Mối Quan Hệ Của Nó Qua Tài Liệu Gốm – Trịnh Hoàng Hiệp – Hà Văn Phùng. Tạp chí Khảo cổ học số 6 – 2004.,vlhd-tds-033.jpg,https://hoavandaiviet.vn/product/vlhd-tds-033/
vlhd-tds-034.jpg,Co-Dai,line_art,true,Hoa Lộc – Thanh Hóa,Di Chỉ Mán Bạc Và Mối Quan Hệ Của Nó Qua Tài Liệu Gốm – Trịnh Hoàng Hiệp – Hà Văn Phùng. Tạp chí Khảo cổ học số 6 – 2004.,,https://hoavandaiviet.vn/product/vlhd-tds-034/
vlhd-tds-034_crop_1.jpg,Co-Dai,line_art,false,Hoa Lộc – Thanh Hóa,Di Chỉ Mán Bạc Và Mối Quan Hệ Của Nó Qua Tài Liệu Gốm – Trịnh Hoàng Hiệp – Hà Văn Phùng. Tạp chí Khảo cổ học số 6 – 2004.,vlhd-tds-034.jpg,https://hoavandaiviet.vn/product/vlhd-tds-034/
vlhd-tds-034_crop_2.jpg,Co-Dai,line_art,false,Hoa Lộc – Thanh Hóa,Di Chỉ Mán Bạc Và Mối Quan Hệ Của Nó Qua Tài Liệu Gốm – Trịnh Hoàng Hiệp – Hà Văn Phùng. Tạp chí Khảo cổ học số 6 – 2004.,vlhd-tds-034.jpg,https://hoavandaiviet.vn/product/vlhd-tds-034/
vlhd-tds-034_crop_3.jpg,Co-Dai,line_art,false,Hoa Lộc – Thanh Hóa,Di Chỉ Mán Bạc Và Mối Quan Hệ Của Nó Qua Tài Liệu Gốm – Trịnh Hoàng Hiệp – Hà Văn Phùng. Tạp chí Khảo cổ học số 6 – 2004.,vlhd-tds-034.jpg,https://hoavandaiviet.vn/product/vlhd-tds-034/
vlhd-tds-035.jpg,Co-Dai,line_art,true,Hoa Lộc – Thanh Hóa,Di Chỉ Mán Bạc Và Mối Quan Hệ Của Nó Qua Tài Liệu Gốm – Trịnh Hoàng Hiệp – Hà Văn Phùng. Tạp chí Khảo cổ học số 6 – 2004.,,https://hoavandaiviet.vn/product/vlhd-tds-035/
vlhd-tds-035_crop_1.jpg,Co-Dai,line_art,false,Hoa Lộc – Thanh Hóa,Di Chỉ Mán Bạc Và Mối Quan Hệ Của Nó Qua Tài Liệu Gốm – Trịnh Hoàng Hiệp – Hà Văn Phùng. Tạp chí Khảo cổ học số 6 – 2004.,vlhd-tds-035.jpg,https://hoavandaiviet.vn/product/vlhd-tds-035/
vlhd-tds-035_crop_2.jpg,Co-Dai,line_art,false,Hoa Lộc – Thanh Hóa,Di Chỉ Mán Bạc Và Mối Quan Hệ Của Nó Qua Tài Liệu Gốm – Trịnh Hoàng Hiệp – Hà Văn Phùng. Tạp chí Khảo cổ học số 6 – 2004.,vlhd-tds-035.jpg,https://hoavandaiviet.vn/product/vlhd-tds-035/
vlhd-tds-036.jpg,Co-Dai,line_art,true,Hoa Lộc – Thanh Hóa,Di Chỉ Mán Bạc Và Mối Quan Hệ Của Nó Qua Tài Liệu Gốm – Trịnh Hoàng Hiệp – Hà Văn Phùng. Tạp chí Khảo cổ học số 6 – 2004.,,https://hoavandaiviet.vn/product/vlhd-tds-036/
vlhd-tds-036_crop_1.jpg,Co-Dai,line_art,false,Hoa Lộc – Thanh Hóa,Di Chỉ Mán Bạc Và Mối Quan Hệ Của Nó Qua Tài Liệu Gốm – Trịnh Hoàng Hiệp – Hà Văn Phùng. Tạp chí Khảo cổ học số 6 – 2004.,vlhd-tds-036.jpg,https://hoavandaiviet.vn/product/vlhd-tds-036/
vlhd-tds-036_crop_2.jpg,Co-Dai,line_art,false,Hoa Lộc – Thanh Hóa,Di Chỉ Mán Bạc Và Mối Quan Hệ Của Nó Qua Tài Liệu Gốm – Trịnh Hoàng Hiệp – Hà Văn Phùng. Tạp chí Khảo cổ học số 6 – 2004.,vlhd-tds-036.jpg,https://hoavandaiviet.vn/product/vlhd-tds-036/
vlhd-tds-037.jpg,Co-Dai,line_art,true,Lạng Sơn,"Đồ gốm văn hóa Phùng Nguyên – Bùi Thị Thu Phương. Nhà xuất bản chính trị Quốc gia, 2015.",,https://hoavandaiviet.vn/product/vlhd-tds-037/
vlhd-tds-037_crop_1.jpg,Co-Dai,line_art,false,Lạng Sơn,"Đồ gốm văn hóa Phùng Nguyên – Bùi Thị Thu Phương. Nhà xuất bản chính trị Quốc gia, 2015.",vlhd-tds-037.jpg,https://hoavandaiviet.vn/product/vlhd-tds-037/
vlhd-tds-037_crop_2.jpg,Co-Dai,line_art,false,Lạng Sơn,"Đồ gốm văn hóa Phùng Nguyên – Bùi Thị Thu Phương. Nhà xuất bản chính trị Quốc gia, 2015.",vlhd-tds-037.jpg,https://hoavandaiviet.vn/product/vlhd-tds-037/
vlhd-tds-037_crop_3.jpg,Co-Dai,line_art,false,Lạng Sơn,"Đồ gốm văn hóa Phùng Nguyên – Bùi Thị Thu Phương. Nhà xuất bản chính trị Quốc gia, 2015.",vlhd-tds-037.jpg,https://hoavandaiviet.vn/product/vlhd-tds-037/
vlhd-tds-037_crop_4.jpg,Co-Dai,line_art,false,Lạng Sơn,"Đồ gốm văn hóa Phùng Nguyên – Bùi Thị Thu Phương. Nhà xuất bản chính trị Quốc gia, 2015.",vlhd-tds-037.jpg,https://hoavandaiviet.vn/product/vlhd-tds-037/
vlhd-tds-039.jpg,Co-Dai,line_art,true,Bắc Bộ,"Vị Trí Lịch Sử Của Văn Hóa Gò Mun – Nguyễn Duy Tỳ. Tạp chí Khảo cổ học, số 3-4, 1969.",,https://hoavandaiviet.vn/product/vlhd-tds-039/
vlhd-tds-039_crop_1.jpg,Co-Dai,line_art,false,Bắc Bộ,"Vị Trí Lịch Sử Của Văn Hóa Gò Mun – Nguyễn Duy Tỳ. Tạp chí Khảo cổ học, số 3-4, 1969.",vlhd-tds-039.jpg,https://hoavandaiviet.vn/product/vlhd-tds-039/
vlhd-tds-040.jpg,Co-Dai,line_art,true,Bắc Bộ,Từ Gốm Phùng Nguyên Đến Trống Đồng – Hà Văn Tấn. Tạp chí khảo cổ học số 13 – 1974.,,https://hoavandaiviet.vn/product/vlhd-tds-040/
vlhd-tds-040_crop_1.jpg,Co-Dai,line_art,false,Bắc Bộ,Từ Gốm Phùng Nguyên Đến Trống Đồng – Hà Văn Tấn. Tạp chí khảo cổ học số 13 – 1974.,vlhd-tds-040.jpg,https://hoavandaiviet.vn/product/vlhd-tds-040/
vlhd-tds-040_crop_2.jpg,Co-Dai,line_art,false,Bắc Bộ,Từ Gốm Phùng Nguyên Đến Trống Đồng – Hà Văn Tấn. Tạp chí khảo cổ học số 13 – 1974.,vlhd-tds-040.jpg,https://hoavandaiviet.vn/product/vlhd-tds-040/
vlhd-tds-040_crop_3.jpg,Co-Dai,line_art,false,Bắc Bộ,Từ Gốm Phùng Nguyên Đến Trống Đồng – Hà Văn Tấn. Tạp chí khảo cổ học số 13 – 1974.,vlhd-tds-040.jpg,https://hoavandaiviet.vn/product/vlhd-tds-040/
vlhd-tds-040_crop_4.jpg,Co-Dai,line_art,false,Bắc Bộ,Từ Gốm Phùng Nguyên Đến Trống Đồng – Hà Văn Tấn. Tạp chí khảo cổ học số 13 – 1974.,vlhd-tds-040.jpg,https://hoavandaiviet.vn/product/vlhd-tds-040/
vlhd-tds-041.jpg,Co-Dai,line_art,true,Bắc Bộ,Từ Gốm Phùng Nguyên Đến Trống Đồng – Hà Văn Tấn. Tạp chí khảo cổ học số 13 – 1974.,,https://hoavandaiviet.vn/product/vlhd-tds-041/
vlhd-tds-041_crop_1.jpg,Co-Dai,line_art,false,Bắc Bộ,Từ Gốm Phùng Nguyên Đến Trống Đồng – Hà Văn Tấn. Tạp chí khảo cổ học số 13 – 1974.,vlhd-tds-041.jpg,https://hoavandaiviet.vn/product/vlhd-tds-041/
vlhd-tds-041_crop_2.jpg,Co-Dai,line_art,false,Bắc Bộ,Từ Gốm Phùng Nguyên Đến Trống Đồng – Hà Văn Tấn. Tạp chí khảo cổ học số 13 – 1974.,vlhd-tds-041.jpg,https://hoavandaiviet.vn/product/vlhd-tds-041/
vlhd-tds-041_crop_3.jpg,Co-Dai,line_art,false,Bắc Bộ,Từ Gốm Phùng Nguyên Đến Trống Đồng – Hà Văn Tấn. Tạp chí khảo cổ học số 13 – 1974.,vlhd-tds-041.jpg,https://hoavandaiviet.vn/product/vlhd-tds-041/
vlhd-tds-041_crop_4.jpg,Co-Dai,line_art,false,Bắc Bộ,Từ Gốm Phùng Nguyên Đến Trống Đồng – Hà Văn Tấn. Tạp chí khảo cổ học số 13 – 1974.,vlhd-tds-041.jpg,https://hoavandaiviet.vn/product/vlhd-tds-041/
vlhd-tds-041_crop_5.jpg,Co-Dai,line_art,false,Bắc Bộ,Từ Gốm Phùng Nguyên Đến Trống Đồng – Hà Văn Tấn. Tạp chí khảo cổ học số 13 – 1974.,vlhd-tds-041.jpg,https://hoavandaiviet.vn/product/vlhd-tds-041/
vlhd-tds-042.jpg,Co-Dai,line_art,true,Bắc Bộ,Từ Gốm Phùng Nguyên Đến Trống Đồng – Hà Văn Tấn. Tạp chí khảo cổ học số 13 – 1974.,,https://hoavandaiviet.vn/product/vlhd-tds-042/
vlhd-tds-042_crop_1.jpg,Co-Dai,line_art,false,Bắc Bộ,Từ Gốm Phùng Nguyên Đến Trống Đồng – Hà Văn Tấn. Tạp chí khảo cổ học số 13 – 1974.,vlhd-tds-042.jpg,https://hoavandaiviet.vn/product/vlhd-tds-042/
vlhd-tds-042_crop_2.jpg,Co-Dai,line_art,false,Bắc Bộ,Từ Gốm Phùng Nguyên Đến Trống Đồng – Hà Văn Tấn. Tạp chí khảo cổ học số 13 – 1974.,vlhd-tds-042.jpg,https://hoavandaiviet.vn/product/vlhd-tds-042/
vlhd-tds-042_crop_3.jpg,Co-Dai,line_art,false,Bắc Bộ,Từ Gốm Phùng Nguyên Đến Trống Đồng – Hà Văn Tấn. Tạp chí khảo cổ học số 13 – 1974.,vlhd-tds-042.jpg,https://hoavandaiviet.vn/product/vlhd-tds-042/
vlhd-tds-042_crop_4.jpg,Co-Dai,line_art,false,Bắc Bộ,Từ Gốm Phùng Nguyên Đến Trống Đồng – Hà Văn Tấn. Tạp chí khảo cổ học số 13 – 1974.,vlhd-tds-042.jpg,https://hoavandaiviet.vn/product/vlhd-tds-042/
vlhd-tds-042_crop_5.jpg,Co-Dai,line_art,false,Bắc Bộ,Từ Gốm Phùng Nguyên Đến Trống Đồng – Hà Văn Tấn. Tạp chí khảo cổ học số 13 – 1974.,vlhd-tds-042.jpg,https://hoavandaiviet.vn/product/vlhd-tds-042/
vlhd-tds-042_crop_6.jpg,Co-Dai,line_art,false,Bắc Bộ,Từ Gốm Phùng Nguyên Đến Trống Đồng – Hà Văn Tấn. Tạp chí khảo cổ học số 13 – 1974.,vlhd-tds-042.jpg,https://hoavandaiviet.vn/product/vlhd-tds-042/
vlhd-tds-043.jpg,Co-Dai,line_art,true,Bắc Bộ,Từ Gốm Phùng Nguyên Đến Trống Đồng – Hà Văn Tấn. Tạp chí khảo cổ học số 13 – 1974.,,https://hoavandaiviet.vn/product/vlhd-tds-043/
vlhd-tds-044.jpg,Co-Dai,line_art,true,Bắc Bộ,Từ Gốm Phùng Nguyên Đến Trống Đồng – Hà Văn Tấn. Tạp chí khảo cổ học số 13 – 1974.,,https://hoavandaiviet.vn/product/vlhd-tds-044/
vlhd-tds-044_crop_1.jpg,Co-Dai,line_art,false,Bắc Bộ,Từ Gốm Phùng Nguyên Đến Trống Đồng – Hà Văn Tấn. Tạp chí khảo cổ học số 13 – 1974.,vlhd-tds-044.jpg,https://hoavandaiviet.vn/product/vlhd-tds-044/
vlhd-tds-044_crop_2.jpg,Co-Dai,line_art,false,Bắc Bộ,Từ Gốm Phùng Nguyên Đến Trống Đồng – Hà Văn Tấn. Tạp chí khảo cổ học số 13 – 1974.,vlhd-tds-044.jpg,https://hoavandaiviet.vn/product/vlhd-tds-044/
vlhd-tds-044_crop_3.jpg,Co-Dai,line_art,false,Bắc Bộ,Từ Gốm Phùng Nguyên Đến Trống Đồng – Hà Văn Tấn. Tạp chí khảo cổ học số 13 – 1974.,vlhd-tds-044.jpg,https://hoavandaiviet.vn/product/vlhd-tds-044/
vlhd-tds-045.jpg,Co-Dai,line_art,true,Bắc Bộ,Từ Gốm Phùng Nguyên Đến Trống Đồng – Hà Văn Tấn. Tạp chí khảo cổ học số 13 – 1974.,,https://hoavandaiviet.vn/product/vlhd-tds-045/
vlhd-tds-045_crop_1.jpg,Co-Dai,line_art,false,Bắc Bộ,Từ Gốm Phùng Nguyên Đến Trống Đồng – Hà Văn Tấn. Tạp chí khảo cổ học số 13 – 1974.,vlhd-tds-045.jpg,https://hoavandaiviet.vn/product/vlhd-tds-045/
vlhd-tds-045_crop_2.jpg,Co-Dai,line_art,false,Bắc Bộ,Từ Gốm Phùng Nguyên Đến Trống Đồng – Hà Văn Tấn. Tạp chí khảo cổ học số 13 – 1974.,vlhd-tds-045.jpg,https://hoavandaiviet.vn/product/vlhd-tds-045/
vlhd-tds-045_crop_3.jpg,Co-Dai,line_art,false,Bắc Bộ,Từ Gốm Phùng Nguyên Đến Trống Đồng – Hà Văn Tấn. Tạp chí khảo cổ học số 13 – 1974.,vlhd-tds-045.jpg,https://hoavandaiviet.vn/product/vlhd-tds-045/
